Order Date,Year,Month,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity
6/26/2022,2022,June,Consumer,Richmond,Virginia,South,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""","51,65",8
6/26/2022,2022,June,Consumer,Richmond,Virginia,South,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,"399,53",3
6/26/2022,2022,June,Consumer,Houston,Texas,Central,Technology,Phones,Polycom SoundStation2 EX Conference phone,"1166,26",3
6/26/2022,2022,June,Home Office,Lakewood,Ohio,East,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),"51,67",9
6/28/2022,2022,June,Corporate,Gilbert,Arizona,West,Office Supplies,Labels,Avery 501,"7,08",2
6/28/2022,2022,June,Corporate,Gilbert,Arizona,West,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,"746,11",4
6/28/2022,2022,June,Corporate,Troy,Ohio,East,Office Supplies,Paper,Xerox 1999,"18,66",3
6/28/2022,2022,June,Corporate,Troy,Ohio,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish","579,53",6
6/28/2022,2022,June,Home Office,Smyrna,Georgia,South,Office Supplies,Binders,GBC Recycled Regency Composition Covers,"143,47",2
6/28/2022,2022,June,Home Office,Smyrna,Georgia,South,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray","168,9",5
6/29/2022,2022,June,Consumer,Lancaster,Pennsylvania,East,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany","24,12",1
6/29/2022,2022,June,Consumer,New York City,New York,East,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”","29,95",4
6/29/2022,2022,June,Consumer,New York City,New York,East,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,"141,46",1
6/29/2022,2022,June,Home Office,Omaha,Nebraska,Central,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,"323,98",2
7/2/2022,2022,July,Consumer,Houston,Texas,Central,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,"39,34",4
7/2/2022,2022,July,Consumer,Carol Stream,Illinois,Central,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"490,11",2
7/2/2022,2022,July,Consumer,Carol Stream,Illinois,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki","458,54",6
7/2/2022,2022,July,Consumer,Carol Stream,Illinois,Central,Office Supplies,Storage,Advantus Rolling Storage Box,"82,32",5
7/2/2022,2022,July,Consumer,Carol Stream,Illinois,Central,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,"522,6",3
7/2/2022,2022,July,Consumer,Carol Stream,Illinois,Central,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","13,4",2
7/2/2022,2022,July,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Easy-staple paper,"14,34",3
7/2/2022,2022,July,Consumer,Hollywood,Florida,South,Office Supplies,Paper,Xerox 1957,"18,66",3
7/2/2022,2022,July,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 209,"23,33",3
7/2/2022,2022,July,Corporate,Raleigh,North Carolina,South,Technology,Phones,Geemarc AmpliPOWER60,"89,09",1
7/2/2022,2022,July,Corporate,Raleigh,North Carolina,South,Furniture,Furnishings,24-Hour Round Wall Clock,"191,81",10
7/2/2022,2022,July,Corporate,Raleigh,North Carolina,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,"3,47",2
7/2/2022,2022,July,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,Things To Do Today Pad,"11,27",2
7/3/2022,2022,July,Consumer,Richmond,Kentucky,South,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,"85,18",1
7/3/2022,2022,July,Consumer,Richmond,Kentucky,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","353,92",3
7/3/2022,2022,July,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,"202,16",2
7/3/2022,2022,July,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","8,06",2
7/3/2022,2022,July,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock","339,47",9
7/4/2022,2022,July,Consumer,Milwaukee,Wisconsin,Central,Technology,Phones,Mitel MiVoice 5330e IP Phone,"1319,95",4
7/4/2022,2022,July,Home Office,New York City,New York,East,Office Supplies,Art,Colorific Watercolor Pencils,"18,58",3
7/4/2022,2022,July,Home Office,San Diego,California,West,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"27,42",2
7/5/2022,2022,July,Corporate,Fayetteville,North Carolina,South,Furniture,Furnishings,Stackable Trays,"5,91",2
7/5/2022,2022,July,Corporate,Fayetteville,North Carolina,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,"8,68",5
7/5/2022,2022,July,Home Office,Sterling Heights,Michigan,Central,Office Supplies,Binders,Durable Pressboard Binders,"22,8",5
7/5/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,"41,76",3
7/5/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,"46,77",3
7/5/2022,2022,July,Corporate,Charlotte,North Carolina,South,Furniture,Furnishings,Stackable Trays,"5,91",2
7/5/2022,2022,July,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,Avery 508,"14,14",3
7/6/2022,2022,July,Corporate,New York City,New York,East,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,"16,75",2
7/6/2022,2022,July,Corporate,New York City,New York,East,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","186,98",3
7/6/2022,2022,July,Corporate,New York City,New York,East,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,"149,94",5
7/6/2022,2022,July,Corporate,New York City,New York,East,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,"721,98",5
7/6/2022,2022,July,Home Office,Holyoke,Massachusetts,East,Furniture,Bookcases,Bush Mission Pointe Library,"362,35",2
7/6/2022,2022,July,Consumer,Pasadena,California,West,Furniture,Chairs,Novimex Turbo Task Chair,"204,42",3
7/6/2022,2022,July,Corporate,Vineland,New Jersey,East,Office Supplies,Art,Newell 333,"13,34",4
7/8/2022,2022,July,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1990,"25,34",5
7/9/2022,2022,July,Corporate,Franklin,Massachusetts,East,Office Supplies,Paper,Tops Wirebound Message Log Books,"7,9",2
7/9/2022,2022,July,Corporate,Franklin,Massachusetts,East,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","147,53",3
7/9/2022,2022,July,Consumer,Nashville,Tennessee,South,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","6,19",3
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,"18,96",4
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,"557,96",3
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,"218,35",2
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","14,87",3
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Office Supplies,Binders,"Performers Binder/Pad Holder, Black","100,91",3
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Office Supplies,Art,Prismacolor Color Pencil Set,"95,23",4
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Office Supplies,Binders,GBC Recycled VeloBinder Covers,"184,03",9
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Office Supplies,Binders,Wilson Jones Active Use Binders,"52,42",6
7/9/2022,2022,July,Consumer,Clinton,Maryland,East,Office Supplies,Storage,Project Tote Personal File,"117,85",7
7/9/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,"323,98",3
7/9/2022,2022,July,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","58,36",2
7/10/2022,2022,July,Consumer,Tempe,Arizona,West,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,"4,04",3
7/10/2022,2022,July,Consumer,San Bernardino,California,West,Office Supplies,Binders,Large Capacity Hanging Post Binders,"47,9",2
7/11/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","347,76",7
7/11/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,3,3
7/11/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3M Organizer Strips,"7,78",4
7/11/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Novimex Fabric Task Chair,"409,79",8
7/11/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 333,"13,34",5
7/11/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige","30,41",6
7/11/2022,2022,July,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1896,"35,96",3
7/11/2022,2022,July,Consumer,Seattle,Washington,West,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","118,02",3
7/11/2022,2022,July,Corporate,Wilmington,Delaware,East,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","239,8",4
7/11/2022,2022,July,Corporate,Wilmington,Delaware,East,Technology,Phones,Wilson Electronics DB Pro Signal Booster,"859,2",2
7/11/2022,2022,July,Corporate,Wilmington,Delaware,East,Office Supplies,Binders,Tuf-Vin Binders,"265,27",7
7/12/2022,2022,July,Consumer,Chicago,Illinois,Central,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo","460,33",9
7/12/2022,2022,July,Consumer,Chicago,Illinois,Central,Technology,Phones,Geemarc AmpliPOWER60,"178,18",2
7/12/2022,2022,July,Consumer,Chicago,Illinois,Central,Technology,Phones,Vtech CS6719,"645,05",7
7/12/2022,2022,July,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,"2,31",2
7/12/2022,2022,July,Consumer,Chicago,Illinois,Central,Office Supplies,Art,Newell 32,"8,29",3
7/12/2022,2022,July,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","9,31",1
7/12/2022,2022,July,Consumer,Chicago,Illinois,Central,Technology,Phones,GE 2-Jack Phone Line Splitter,791,4
7/12/2022,2022,July,Consumer,Amarillo,Texas,Central,Technology,Phones,Vtech CS6719,"368,6",4
7/13/2022,2022,July,Consumer,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,"14,17",2
7/13/2022,2022,July,Consumer,New York City,New York,East,Furniture,Chairs,Safco Contoured Stacking Chairs,"2317,25",9
7/13/2022,2022,July,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,"11,95",2
7/13/2022,2022,July,Home Office,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,"49,88",6
7/13/2022,2022,July,Corporate,Macon,Georgia,South,Office Supplies,Paper,Xerox 1931,"46,66",6
7/14/2022,2022,July,Consumer,Mesa,Arizona,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,"327,28",3
7/14/2022,2022,July,Consumer,Mesa,Arizona,West,Office Supplies,Paper,Xerox 1899,"22,2",4
7/14/2022,2022,July,Consumer,Mesa,Arizona,West,Furniture,Chairs,SAFCO Arco Folding Chair,"530,3",2
7/14/2022,2022,July,Consumer,Mesa,Arizona,West,Furniture,Bookcases,"Hon Metal Bookcases, Black","153,32",6
7/16/2022,2022,July,Corporate,San Francisco,California,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,"1618,44",6
7/16/2022,2022,July,Corporate,San Francisco,California,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"840,18",3
7/16/2022,2022,July,Corporate,New York City,New York,East,Office Supplies,Paper,Petty Cash Envelope,"97,06",3
7/16/2022,2022,July,Corporate,New York City,New York,East,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,"719,88",10
7/16/2022,2022,July,Home Office,Baltimore,Maryland,East,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm","181,18",1
7/16/2022,2022,July,Home Office,Baltimore,Maryland,East,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window","164,7",9
7/16/2022,2022,July,Home Office,Baltimore,Maryland,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long","13,82",4
7/17/2022,2022,July,Consumer,Bakersfield,California,West,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish","234,56",2
7/17/2022,2022,July,Corporate,Port Saint Lucie,Florida,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish","278,3",5
7/17/2022,2022,July,Corporate,Houston,Texas,Central,Office Supplies,Labels,Avery 479,"7,52",3
7/17/2022,2022,July,Corporate,Houston,Texas,Central,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,"17,32",4
7/18/2022,2022,July,Consumer,San Diego,California,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,"623,95",4
7/18/2022,2022,July,Corporate,New York City,New York,East,Office Supplies,Art,Newell 32,"6,91",2
7/18/2022,2022,July,Consumer,New York City,New York,East,Office Supplies,Binders,Economy Binders,"3,99",2
7/18/2022,2022,July,Consumer,New York City,New York,East,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural","163,19",1
7/18/2022,2022,July,Consumer,New York City,New York,East,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak","8,86",1
7/19/2022,2022,July,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,"2,43",1
7/20/2022,2022,July,Consumer,South Bend,Indiana,Central,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","41,71",1
7/20/2022,2022,July,Consumer,South Bend,Indiana,Central,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,"997,44",5
7/20/2022,2022,July,Consumer,South Bend,Indiana,Central,Office Supplies,Paper,Xerox 1981,"31,68",5
7/20/2022,2022,July,Consumer,South Bend,Indiana,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window","128,1",7
7/20/2022,2022,July,Consumer,South Bend,Indiana,Central,Office Supplies,Paper,Tops White Computer Printout Paper,"117,38",2
7/20/2022,2022,July,Consumer,South Bend,Indiana,Central,Office Supplies,Storage,Eldon Portable Mobile Manager,"169,68",5
7/20/2022,2022,July,Consumer,Highland Park,Illinois,Central,Office Supplies,Binders,Avery Durable Binders,"3,46",5
7/20/2022,2022,July,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,"461,93",4
7/20/2022,2022,July,Consumer,Highland Park,Illinois,Central,Technology,Phones,Pyle PMP37LED,"184,3",2
7/20/2022,2022,July,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","1096,12",5
7/23/2022,2022,July,Home Office,New York City,New York,East,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,"82,73",3
7/23/2022,2022,July,Home Office,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock","154,58",3
7/23/2022,2022,July,Consumer,Rochester,New York,East,Office Supplies,Binders,Acco 3-Hole Punch,"12,61",3
7/24/2022,2022,July,Home Office,Louisville,Kentucky,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood","25,13",3
7/24/2022,2022,July,Home Office,Louisville,Kentucky,South,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","162,11",9
7/24/2022,2022,July,Home Office,Louisville,Kentucky,South,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,"335,83",14
7/24/2022,2022,July,Home Office,Louisville,Kentucky,South,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","108,07",6
7/25/2022,2022,July,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,"30,21",4
7/25/2022,2022,July,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,"11,3",2
7/25/2022,2022,July,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 228,"15,55",2
7/25/2022,2022,July,Consumer,Seattle,Washington,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish","845,88",5
7/25/2022,2022,July,Consumer,Seattle,Washington,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,"673,88",2
7/25/2022,2022,July,Corporate,Montgomery,Alabama,South,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","118,15",9
7/25/2022,2022,July,Corporate,Montgomery,Alabama,South,Furniture,Tables,"Bevis Round Conference Table Top, X-Base","430,3",2
7/25/2022,2022,July,Consumer,Los Angeles,California,West,Technology,Phones,Motorola L703CM,"748,75",5
7/26/2022,2022,July,Consumer,Mesa,Arizona,West,Furniture,Tables,Bevis Boat-Shaped Conference Table,"471,8",3
7/26/2022,2022,July,Consumer,San Francisco,California,West,Office Supplies,Envelopes,Airmail Envelopes,"201,43",2
7/26/2022,2022,July,Corporate,Oxnard,California,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","10,97",3
7/26/2022,2022,July,Corporate,Oxnard,California,West,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,"27,76",6
7/26/2022,2022,July,Corporate,Oxnard,California,West,Office Supplies,Art,Newell 334,"119,04",5
7/26/2022,2022,July,Corporate,Glendale,Arizona,West,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,"319,62",3
7/26/2022,2022,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream","12,44",2
7/27/2022,2022,July,Consumer,Louisville,Kentucky,South,Technology,Phones,Mediabridge Sport Armband iPhone 5s,"35,96",3
7/30/2022,2022,July,Consumer,San Francisco,California,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,"251,92",7
7/30/2022,2022,July,Consumer,San Francisco,California,West,Furniture,Furnishings,Regeneration Desk Collection,"6,34",3
7/30/2022,2022,July,Consumer,San Francisco,California,West,Office Supplies,Binders,Presstex Flexible Ring Binders,"13,1",3
